stage;year;date;distance;origin;destination;type;winner;winner_country;origin_country;origin_lat;origin_lon;destination_country;destination_lat;destination_lon
20;1959;16/07/1959;202;Annecy;Chalon-sur-Saône;Plain stage;Brian Robinson;GBR;France;45.899247;6.129384;France;46.7810442;4.8541306
21;1959;17/07/1959;69;Seurre;Dijon;Individual time trial;Roger Rivière;FRA;France;46.9984997;5.1496362;France;47.3301336;5.0480484
22;1959;18/07/1959;331;Dijon;Paris;Plain stage;Joseph Groussard;FRA;France;47.3301336;5.0480484;France;48.8575475;2.3513765
1;1958;26/06/1958;184;Brussels;Ghent;Plain stage;André Darrigade;FRA;Belgium;50.8260453;4.3802052;Belgium;51.0499922;3.7303853
2;1958;27/06/1958;198;Ghent;Dunkirk;Plain stage;Gerrit Voorting;NED;Belgium;51.0499922;3.7303853;France;51.0343684;2.3767763
3;1958;28/06/1958;177;Dunkirk;Mers-les-Bains;Plain stage;Gilbert Bauvin;FRA;France;51.0343684;2.3767763;France;50.066072;1.389287
4;1958;29/06/1958;205;Le Tréport;Versailles;Plain stage;Jean Gainche;FRA;France;50.05917;1.382472;France;48.8022585;2.1297422
5;1958;30/06/1958;232;Versailles;Caen;Plain stage;Tino Sabbadini;FRA;France;48.8022585;2.1297422;France;49.1820662;-0.3708324
6;1958;1/07/1958;223;Caen;Saint-Brieuc;Plain stage;Martin van Geneugden;BEL;France;49.1820662;-0.3708324;France;48.5124561;-2.7678727
7;1958;2/07/1958;170;Saint-Brieuc;Brest;Plain stage;Brian Robinson;GBR;France;48.5124561;-2.7678727;France;48.3899275;-4.4855959
8;1958;3/07/1958;46;Châteaulin;Châteaulin;Individual time trial;Charly Gaul;LUX;France;48.1961307;-4.0928765;France;48.1961307;-4.0928765
9;1958;4/07/1958;206;Quimper;Saint-Nazaire;Plain stage;André Darrigade;FRA;France;47.9976492;-4.0973449;France;47.2740959;-2.2130288
10;1958;5/07/1958;255;Saint-Nazaire;Royan;Plain stage;Pierino Baffi;ITA;France;47.2740959;-2.2130288;France;45.6241788;-1.0450207
11;1958;6/07/1958;137;Royan;Bordeaux;Plain stage;Arrigo Padovan;ITA;France;45.6241788;-1.0450207;France;44.8416106;-0.5810938
12;1958;7/07/1958;161;Bordeaux;Dax;Plain stage;Martin van Geneugden;BEL;France;44.8416106;-0.5810938;France;43.708608;-1.051945
13;1958;8/07/1958;230;Dax;Pau;Stage with mountain(s);Louis Bergaud;FRA;France;43.708608;-1.051945;France;43.2951;-0.370797
14;1958;9/07/1958;129;Pau;Luchon;Stage with mountain(s);Federico Bahamontes;ESP;France;43.2951;-0.370797;France;42.7902866;0.5915425
15;1958;10/07/1958;176;Luchon;Toulouse;Stage with mountain(s);André Darrigade;FRA;France;42.7902866;0.5915425;France;43.6048462;1.442848
16;1958;11/07/1958;187;Toulouse;Béziers;Plain stage;Pierino Baffi;ITA;France;43.6048462;1.442848;France;43.344233;3.215795
17;1958;12/07/1958;189;Béziers;Nîmes;Plain stage;André Darrigade;FRA;France;43.344233;3.215795;France;43.8338727;4.3599997
18;1958;13/07/1958;21;Bédoin;Mont Ventoux;Mountain time trial;Charly Gaul;LUX;France;44.1251763;5.1803182;France;44.1740851;5.2786797
19;1958;14/07/1958;178;Carpentras;Gap;Stage with mountain(s);Gastone Nencini;ITA;France;44.0555639;5.048722;France;44.559638;6.079758
20;1958;15/07/1958;165;Gap;Briançon;Stage with mountain(s);Federico Bahamontes;ESP;France;44.559638;6.079758;France;44.899416;6.643179
21;1958;16/07/1958;219;Briançon;Aix-les-Bains;Stage with mountain(s);Charly Gaul;LUX;France;44.899416;6.643179;France;45.692341;5.908998
22;1958;17/07/1958;237;Aix-les-Bains;Besançon;Stage with mountain(s);André Darrigade;FRA;France;45.692341;5.908998;France;47.237829;6.0240539
23;1958;18/07/1958;74;Besançon;Dijon;Individual time trial;Charly Gaul;LUX;France;47.237829;6.0240539;France;47.3301336;5.0480484
24;1958;19/07/1958;320;Dijon;Paris;Plain stage;Pierino Baffi;ITA;France;47.3301336;5.0480484;France;48.8575475;2.3513765
1;1957;27/06/1957;204;Nantes;Granville;Plain stage;André Darrigade;FRA;France;47.218371;-1.553621;France;48.837579;-1.597302
2;1957;28/06/1957;226;Granville;Caen;Plain stage;René Privat;FRA;France;48.837579;-1.597302;France;49.1820662;-0.3708324
3a;1957;29/06/1957;15;Circuit de la Prairie (Caen);Circuit de la Prairie (Caen);Team time trial;France;NA;France;49.1692529;-0.2669158;France;49.1692529;-0.2669158
3b;1957;29/06/1957;134;Caen;Rouen;Plain stage;Jacques Anquetil;FRA;France;49.1820662;-0.3708324;France;49.4435261;1.0984309
4;1957;30/06/1957;232;Rouen;Roubaix;Plain stage;Marcel Janssens;BEL;France;49.4435261;1.0984309;France;50.6924529;3.1782753
5;1957;1/07/1957;170;Roubaix;Charleroi;Plain stage;Gilbert Bauvin;FRA;France;50.6924529;3.1782753;Belgium;50.408128;4.4476076
6;1957;2/07/1957;248;Charleroi;Metz;Plain stage;André Trochut;FRA;Belgium;50.408128;4.4476076;France;49.1178601;6.1760223
7;1957;3/07/1957;223;Metz;Colmar;Stage with mountain(s);Roger Hassenforder;FRA;France;49.1178601;6.1760223;France;48.0803183;7.3546052
8;1957;4/07/1957;192;Colmar;Besançon;Plain stage;Pierino Baffi;ITA;France;48.0803183;7.3546052;France;47.237829;6.0240539
9;1957;5/07/1957;188;Besançon;Thonon-les-Bains;Plain stage;Jacques Anquetil;FRA;France;47.237829;6.0240539;France;46.3710387;6.4819424
10;1957;7/07/1957;247;Thonon-les-Bains;Briançon;Stage with mountain(s);Gastone Nencini;ITA;France;46.3710387;6.4819424;France;44.899416;6.643179
11;1957;8/07/1957;286;Briançon;Cannes;Stage with mountain(s);René Privat;FRA;France;44.899416;6.643179;France;43.5539499;7.0170217
12;1957;9/07/1957;239;Cannes;Marseille;Stage with mountain(s);Jean Stablinski;FRA;France;43.5539499;7.0170217;France;43.3025742;5.3690743
13;1957;10/07/1957;160;Marseille;Alès;Plain stage;Nino Defilippis;ITA;France;43.3025742;5.3690743;France;44.127204;4.083352
14;1957;11/07/1957;246;Alès;Perpignan;Plain stage;Roger Hassenforder;FRA;France;44.127204;4.083352;France;42.6874874;2.9006474
15a;1957;12/07/1957;197;Perpignan;Barcelona;Plain stage;René Privat;FRA;France;42.6874874;2.9006474;Spain;41.3873974;2.168568
15b;1957;12/07/1957;9.8;Montjuïc circuit;Montjuïc circuit;Individual time trial;Jacques Anquetil;FRA;Spain;41.3700226;2.1695405;Spain;41.3700226;2.1695405
16;1957;14/07/1957;220;Barcelona;Ax-les-Thermes;Stage with mountain(s);Jean Bourlès;FRA;Spain;41.3873974;2.168568;France;42.7203191;1.8396196
17;1957;15/07/1957;236;Ax-les-Thermes;Saint-Gaudens;Stage with mountain(s);Nino Defilippis;ITA;France;42.7203191;1.8396196;France;43.106895;0.723763
18;1957;16/07/1957;207;Saint-Gaudens;Pau;Stage with mountain(s);Gastone Nencini;ITA;France;43.106895;0.723763;France;43.2951;-0.370797
19;1957;17/07/1957;194;Pau;Bordeaux;Plain stage;Pierino Baffi;ITA;France;43.2951;-0.370797;France;44.8416106;-0.5810938
20;1957;18/07/1957;66;Bordeaux;Libourne;Individual time trial;Jacques Anquetil;FRA;France;44.8416106;-0.5810938;France;44.9147896;-0.2442292
21;1957;19/07/1957;317;Libourne;Tours;Plain stage;André Darrigade;FRA;France;44.9147896;-0.2442292;France;47.3897679;0.6891732
22;1957;20/07/1957;227;Tours;Paris;Plain stage;André Darrigade;FRA;France;47.3897679;0.6891732;France;48.8575475;2.3513765
1;1956;5/07/1956;223;Reims;Liège;Plain stage;André Darrigade;FRA;France;49.258329;4.031696;Belgium;50.6402286;5.5689372
2;1956;6/07/1956;217;Liège;Lille;Plain stage;Fred De Bruyne;BEL;Belgium;50.6402286;5.5689372;France;50.624378;3.0678588
3;1956;7/07/1956;225;Lille;Rouen;Plain stage;Arigo Padovan;ITA;France;50.624378;3.0678588;France;49.4435261;1.0984309
4a;1956;8/07/1956;15.1;Circuit de Rouen-Les-Essarts;Circuit de Rouen-Les-Essarts;Individual time trial;Charly Gaul;LUX;France;49.3335693;1.0108246;France;49.3335693;1.0108246
4b;1956;8/07/1956;125;Rouen;Caen;Plain stage;Roger Hassenforder;FRA;France;49.4435261;1.0984309;France;49.1820662;-0.3708324
5;1956;9/07/1956;189;Caen;Saint-Malo;Plain stage;Joseph Morvan;FRA;France;49.1820662;-0.3708324;France;48.649221;-2.0184218
6;1956;10/07/1956;192;Saint-Malo;Lorient;Plain stage;Fred De Bruyne;BEL;France;48.649221;-2.0184218;France;47.7482524;-3.3702449
7;1956;11/07/1956;244;Lorient;Angers;Plain stage;Alessandro Fantini;ITA;France;47.7482524;-3.3702449;France;47.4711616;-0.5518257
8;1956;12/07/1956;180;Angers;La Rochelle;Plain stage;Miguel Poblet;ESP;France;47.4711616;-0.5518257;France;46.160329;-1.151139
9;1956;13/07/1956;219;La Rochelle;Bordeaux;Plain stage;Roger Hassenforder;FRA;France;46.160329;-1.151139;France;44.8416106;-0.5810938
10;1956;15/07/1956;201;Bordeaux;Bayonne;Plain stage;Fred De Bruyne;BEL;France;44.8416106;-0.5810938;France;43.4933798;-1.4757394
11;1956;16/07/1956;255;Bayonne;Pau;Stage with mountain(s);Nino Defilippis;ITA;France;43.4933798;-1.4757394;France;43.2951;-0.370797
12;1956;17/07/1956;130;Pau;Luchon;Stage with mountain(s);Jean-Pierre Schmitz;LUX;France;43.2951;-0.370797;France;42.7902866;0.5915425
13;1956;18/07/1956;176;Luchon;Toulouse;Stage with mountain(s);Nino Defilippis;ITA;France;42.7902866;0.5915425;France;43.6048462;1.442848
14;1956;19/07/1956;231;Toulouse;Montpellier;Plain stage;Roger Hassenforder;FRA;France;43.6048462;1.442848;France;43.6108535;3.8761323
15;1956;20/07/1956;204;Montpellier;Aix-en-Provence;Plain stage;Joseph Thomin;FRA;France;43.6108535;3.8761323;France;43.5323032;5.4509692
16;1956;22/07/1956;203;Aix-en-Provence;Gap;Stage with mountain(s);Jean Forestier;FRA;France;43.5323032;5.4509692;France;44.559638;6.079758
17;1956;23/07/1956;234;Gap;Turin;Stage with mountain(s);Nino Defilippis;ITA;France;44.559638;6.079758;Italy;45.0703155;7.6868552
18;1956;24/07/1956;250;Turin;Grenoble;Stage with mountain(s);Charly Gaul;LUX;Italy;45.0703155;7.6868552;France;45.188529;5.724524
19;1956;25/07/1956;173;Grenoble;Saint-Étienne;Stage with mountain(s);Stan Ockers;BEL;France;45.188529;5.724524;France;45.439695;4.3871779
20;1956;26/07/1956;73;Saint-Étienne;Lyon;Individual time trial;Miguel Bover;ESP;France;45.439695;4.3871779;France;45.764043;4.835659
21;1956;27/07/1956;237;Lyon;Montluçon;Stage with mountain(s);Roger Hassenforder;FRA;France;45.764043;4.835659;France;46.3415466;2.6019912
22;1956;28/07/1956;331;Montluçon;Paris;Plain stage;Gastone Nencini;ITA;France;46.3415466;2.6019912;France;48.8575475;2.3513765
1a;1955;7/07/1955;102;Le Havre;Dieppe;Plain stage;Miguel Poblet;ESP;France;49.4953112;0.1011193;France;49.9275109;1.0878759
1b;1955;7/07/1955;12.5;Dieppe;Dieppe;Team time trial;Netherlands;NA;France;49.9275109;1.0878759;France;49.9275109;1.0878759
2;1955;8/07/1955;204;Dieppe;Roubaix;Plain stage;Antonin Rolland;FRA;France;49.9275109;1.0878759;France;50.6924529;3.1782753
3;1955;9/07/1955;210;Roubaix;Namur;Plain stage;Louison Bobet;FRA;France;50.6924529;3.1782753;Belgium;50.4649334;4.8649731
4;1955;10/07/1955;225;Namur;Metz;Plain stage;Willy Kemp;LUX;Belgium;50.4649334;4.8649731;France;49.1178601;6.1760223
5;1955;11/07/1955;229;Metz;Colmar;Plain stage;Roger Hassenforder;FRA;France;49.1178601;6.1760223;France;48.0803183;7.3546052
6;1955;12/07/1955;195;Colmar;Zürich;Plain stage;André Darrigade;FRA;France;48.0803183;7.3546052;Switzerland;47.3768866;8.541694
7;1955;13/07/1955;267;Zürich;Thonon-les-Bains;Plain stage;Jos Hinsen;NED;Switzerland;47.3768866;8.541694;France;46.3710387;6.4819424
8;1955;14/07/1955;253;Thonon-les-Bains;Briançon;Stage with mountain(s);Charly Gaul;LUX;France;46.3710387;6.4819424;France;44.899416;6.643179
9;1955;15/07/1955;275;Briançon;Monaco;Stage with mountain(s);Raphaël Géminiani;FRA;France;44.899416;6.643179;Monaco;43.7384176;7.4246158
10;1955;16/07/1955;240;Monaco;Marseille;Plain stage;Lucien Lazaridès;FRA;Monaco;43.7384176;7.4246158;France;43.3025742;5.3690743
11;1955;18/07/1955;198;Marseille;Avignon;Stage with mountain(s);Louison Bobet;FRA;France;43.3025742;5.3690743;France;43.9486986;4.8059401
12;1955;19/07/1955;240;Avignon;Millau;Stage with mountain(s);Alessandro Fantini;ITA;France;43.9486986;4.8059401;France;44.100575;3.077801
13;1955;20/07/1955;205;Millau;Albi;Plain stage;Daan de Groot;NED;France;44.100575;3.077801;France;43.9248689;2.1486789
14;1955;21/07/1955;156;Albi;Narbonne;Stage with mountain(s);Louis Caput;FRA;France;43.9248689;2.1486789;France;43.184277;3.003078
15;1955;22/07/1955;151;Narbonne;Ax-les-Thermes;Plain stage;Luciano Pezzi;ITA;France;43.184277;3.003078;France;42.7203191;1.8396196
16;1955;24/07/1955;123;Ax-les-Thermes;Toulouse;Plain stage;Rik Van Steenbergen;BEL;France;42.7203191;1.8396196;France;43.6048462;1.442848
17;1955;25/07/1955;250;Toulouse;Saint-Gaudens;Stage with mountain(s);Charly Gaul;LUX;France;43.6048462;1.442848;France;43.106895;0.723763
18;1955;26/07/1955;205;Saint-Gaudens;Pau;Stage with mountain(s);Jean Brankart;BEL;France;43.106895;0.723763;France;43.2951;-0.370797
19;1955;27/07/1955;195;Pau;Bordeaux;Plain stage;Wout Wagtmans;NED;France;43.2951;-0.370797;France;44.8416106;-0.5810938
20;1955;28/07/1955;243;Bordeaux;Poitiers;Plain stage;Jean Forestier;FRA;France;44.8416106;-0.5810938;France;46.5798429;0.3416875
21;1955;29/07/1955;68.6;Châtellerault;Tours;Individual time trial;Jean Brankart;BEL;France;46.8147525;0.5450698;France;47.3897679;0.6891732
22;1955;30/07/1955;229;Tours;Paris;Plain stage;Miguel Poblet;ESP;France;47.3897679;0.6891732;France;48.8575475;2.3513765
1;1954;8/07/1954;216;Amsterdam;Brasschaat;Plain stage;Wout Wagtmans;NED;Netherlands;52.3675734;4.9041389;Belgium;51.3078944;4.5074231
2;1954;9/07/1954;255;Beveren;Lille;Plain stage;Louison Bobet;FRA;Belgium;51.2132887;4.2581365;France;50.624378;3.0678588
3;1954;10/07/1954;219;Lille;Rouen;Plain stage;Marcel Dussault;FRA;France;50.624378;3.0678588;France;49.4435261;1.0984309
4a;1954;11/07/1954;10.4;Rouen;Circuit de Rouen-Les-Essarts;Team time trial;Switzerland;NA;France;49.4435261;1.0984309;France;49.3335693;1.0108246
4b;1954;11/07/1954;131;Rouen;Caen;Plain stage;Wim van Est;NED;France;49.4435261;1.0984309;France;49.1820662;-0.3708324
5;1954;12/07/1954;224;Caen;Saint-Brieuc;Plain stage;Ferdinand Kübler;SUI;France;49.1820662;-0.3708324;France;48.5124561;-2.7678727
6;1954;13/07/1954;179;Saint-Brieuc;Brest;Plain stage;Dominique Forlini;FRA;France;48.5124561;-2.7678727;France;48.3899275;-4.4855959
7;1954;14/07/1954;211;Brest;Vannes;Plain stage;Jacques Vivier;FRA;France;48.3899275;-4.4855959;France;47.6586166;-2.7599022
8;1954;15/07/1954;190;Vannes;Angers;Plain stage;Fred De Bruyne;BEL;France;47.6586166;-2.7599022;France;47.4711616;-0.5518257
9;1954;16/07/1954;343;Angers;Bordeaux;Plain stage;Henk Faanhof;NED;France;47.4711616;-0.5518257;France;44.8416106;-0.5810938
10;1954;18/07/1954;202;Bordeaux;Bayonne;Plain stage;Gilbert Bauvin;FRA;France;44.8416106;-0.5810938;France;43.4933798;-1.4757394
11;1954;19/07/1954;241;Bayonne;Pau;Stage with mountain(s);Stan Ockers;BEL;France;43.4933798;-1.4757394;France;43.2951;-0.370797
12;1954;20/07/1954;161;Pau;Luchon;Stage with mountain(s);Gilbert Bauvin;FRA;France;43.2951;-0.370797;France;42.7902866;0.5915425
13;1954;21/07/1954;203;Luchon;Toulouse;Plain stage;Fred De Bruyne;BEL;France;42.7902866;0.5915425;France;43.6048462;1.442848
14;1954;22/07/1954;225;Toulouse;Millau;Stage with mountain(s);Ferdinand Kübler;SUI;France;43.6048462;1.442848;France;44.100575;3.077801
15;1954;23/07/1954;197;Millau;Le Puy;Stage with mountain(s);Dominique Forlini;FRA;France;44.100575;3.077801;France;45.042768;3.882936
16;1954;24/07/1954;194;Le Puy;Lyon;Stage with mountain(s);Jean Forestier;FRA;France;45.042768;3.882936;France;45.764043;4.835659
17;1954;26/07/1954;182;Lyon;Grenoble;Stage with mountain(s);Lucien Lazaridès;FRA;France;45.764043;4.835659;France;45.188529;5.724524
18;1954;27/07/1954;216;Grenoble;Briançon;Stage with mountain(s);Louison Bobet;FRA;France;45.188529;5.724524;France;44.899416;6.643179
19;1954;28/07/1954;221;Briançon;Aix-les-Bains;Stage with mountain(s);Jean Dotto;FRA;France;44.899416;6.643179;France;45.692341;5.908998
20;1954;29/07/1954;243;Aix-les-Bains;Besançon;Stage with mountain(s);Lucien Teisseire;FRA;France;45.692341;5.908998;France;47.237829;6.0240539
21a;1954;30/07/1954;134;Besançon;Épinal;Plain stage;François Mahé;FRA;France;47.237829;6.0240539;France;48.172402;6.449403
21b;1954;30/07/1954;72;Épinal;Nancy;Individual time trial;Louison Bobet;FRA;France;48.172402;6.449403;France;48.692054;6.184417
22;1954;31/07/1954;216;Nancy;Troyes;Plain stage;Fred De Bruyne;BEL;France;48.692054;6.184417;France;48.2975056;4.0746921
23;1954;1/08/1954;180;Troyes;Paris;Plain stage;Robert Varnajo;FRA;France;48.2975056;4.0746921;France;48.8575475;2.3513765
1;1953;3/07/1953;195;Strasbourg;Metz;Plain stage;Fritz Schär;SUI;France;48.5734053;7.7521113;France;49.1178601;6.1760223
2;1953;4/07/1953;227;Metz;Liège;Plain stage;Fritz Schär;SUI;France;49.1178601;6.1760223;Belgium;50.6402286;5.5689372
3;1953;5/07/1953;221;Liège;Lille;Plain stage;Stanislas Bober;FRA;Belgium;50.6402286;5.5689372;France;50.624378;3.0678588
4;1953;6/07/1953;188;Lille;Dieppe;Plain stage;Gerrit Voorting;NED;France;50.624378;3.0678588;France;49.9275109;1.0878759
5;1953;7/07/1953;200;Dieppe;Caen;Plain stage;Jean Malléjac;FRA;France;49.9275109;1.0878759;France;49.1820662;-0.3708324
6;1953;8/07/1953;206;Caen;Le Mans;Plain stage;Martin Van Geneugden;BEL;France;49.1820662;-0.3708324;France;48.0057867;0.2015378
7;1953;9/07/1953;181;Le Mans;Nantes;Plain stage;Livio Isotti;ITA;France;48.0057867;0.2015378;France;47.218371;-1.553621
8;1953;10/07/1953;345;Nantes;Bordeaux;Plain stage;Jan Nolten;NED;France;47.218371;-1.553621;France;44.8416106;-0.5810938
9;1953;12/07/1953;197;Bordeaux;Pau;Plain stage;Fiorenzo Magni;ITA;France;44.8416106;-0.5810938;France;43.2951;-0.370797
10;1953;13/07/1953;103;Pau;Cauterets;Stage with mountain(s);Jesús Loroño;ESP;France;43.2951;-0.370797;France;42.8885338;-0.1147668
11;1953;14/07/1953;115;Cauterets;Luchon;Stage with mountain(s);Jean Robic;FRA;France;42.8885338;-0.1147668;France;42.7902866;0.5915425
12;1953;15/07/1953;228;Luchon;Albi;Plain stage;André Darrigade;FRA;France;42.7902866;0.5915425;France;43.9248689;2.1486789
13;1953;16/07/1953;189;Albi;Béziers;Stage with mountain(s);Nello Lauredi;FRA;France;43.9248689;2.1486789;France;43.344233;3.215795
14;1953;17/07/1953;214;Béziers;Nîmes;Stage with mountain(s);Bernard Quennehen;FRA;France;43.344233;3.215795;France;43.8338727;4.3599997
15;1953;18/07/1953;173;Nîmes;Marseille;Plain stage;Maurice Quentin;FRA;France;43.8338727;4.3599997;France;43.3025742;5.3690743
16;1953;19/07/1953;236;Marseille;Monaco;Stage with mountain(s);Wim van Est;NED;France;43.3025742;5.3690743;Monaco;43.7384176;7.4246158
17;1953;21/07/1953;261;Monaco;Gap;Stage with mountain(s);Wout Wagtmans;NED;Monaco;43.7384176;7.4246158;France;44.559638;6.079758
18;1953;22/07/1953;165;Gap;Briançon;Stage with mountain(s);Louison Bobet;FRA;France;44.559638;6.079758;France;44.899416;6.643179
19;1953;23/07/1953;227;Briançon;Lyon;Stage with mountain(s);Georges Meunier;FRA;France;44.899416;6.643179;France;45.764043;4.835659
20;1953;24/07/1953;70;Lyon;Saint-Étienne;Individual time trial;Louison Bobet;FRA;France;45.764043;4.835659;France;45.439695;4.3871779
21;1953;25/07/1953;210;Saint-Étienne;Montluçon;Plain stage;Wout Wagtmans;NED;France;45.439695;4.3871779;France;46.3415466;2.6019912
22;1953;26/07/1953;328;Montluçon;Paris;Plain stage;Fiorenzo Magni;ITA;France;46.3415466;2.6019912;France;48.8575475;2.3513765
1;1952;25/06/1952;246;Brest;Rennes;Plain stage;Rik Van Steenbergen;BEL;France;48.3899275;-4.4855959;France;48.117266;-1.6777926
2;1952;26/06/1952;181;Rennes;Le Mans;Plain stage;André Rosseel;BEL;France;48.117266;-1.6777926;France;48.0057867;0.2015378
3;1952;27/06/1952;189;Le Mans;Rouen;Plain stage;Nello Lauredi;FRA;France;48.0057867;0.2015378;France;49.4435261;1.0984309
4;1952;28/06/1952;232;Rouen;Roubaix;Plain stage;Pierre Molinéris;FRA;France;49.4435261;1.0984309;France;50.6924529;3.1782753
5;1952;29/06/1952;197;Roubaix;Namur;Plain stage;Jean Diederich;LUX;France;50.6924529;3.1782753;Belgium;50.4649334;4.8649731
6;1952;30/06/1952;228;Namur;Metz;Plain stage;Fiorenzo Magni;ITA;Belgium;50.4649334;4.8649731;France;49.1178601;6.1760223
7;1952;1/07/1952;60;Metz;Nancy;Individual time trial;Fausto Coppi;ITA;France;49.1178601;6.1760223;France;48.692054;6.184417
8;1952;2/07/1952;252;Nancy;Mulhouse;Stage with mountain(s);Raphaël Géminiani;FRA;France;48.692054;6.184417;France;47.750839;7.335888
9;1952;3/07/1952;238;Mulhouse;Lausanne;Stage with mountain(s);Walter Diggelmann;SUI;France;47.750839;7.335888;Switzerland;46.5196535;6.6322734
10;1952;4/07/1952;266;Lausanne;Alpe d'Huez;Stage with mountain(s);Fausto Coppi;ITA;Switzerland;46.5196535;6.6322734;France;45.0892442;6.0694673
